,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
3631,1.042,0.468,245.34,4.6,0,0,10,29,12,10
3632,0.206,0.064,241.57,0.8,0,0,0,31,10,0
3633,0.14,0.0,239.6,0.6,0,0,1,21,8,1
3634,0.474,0.048,241.98,2.0,0,0,0,26,3,0
3635,0.236,0.098,239.88,1.0,0,2,1,2,9,3
3636,0.316,0.084,241.85,1.2,0,0,0,1,5,0
3637,0.22,0.0,240.56,1.0,0,0,0,13,10,0
3638,0.34,0.132,244.34,1.4,0,0,1,22,3,1
3639,1.25,0.052,237.77,5.2,0,0,18,9,3,18
3640,0.294,0.224,238.93,1.6,0,0,0,18,4,0
3641,0.242,0.096,238.16,1.0,0,2,0,29,7,2
3642,0.22,0.0,240.25,1.0,0,0,0,27,3,0
3643,0.324,0.216,242.78,1.6,0,2,0,24,7,2
3644,0.208,0.0,236.45,0.8,0,0,0,27,2,0
3645,3.316,0.0,238.9,13.8,0,0,17,7,4,17
3646,0.332,0.14,242.03,1.6,0,1,1,1,9,2
3647,1.422,0.07,234.29,6.0,0,0,17,16,5,17
3648,0.314,0.112,237.95,1.4,0,1,1,2,7,2
3649,3.214,0.34,240.18,13.6,0,29,18,19,9,47
3650,0.316,0.0,249.35,1.4,0,1,0,3,1,1
3651,0.196,0.122,236.97,1.0,0,0,0,29,7,0
3652,0.426,0.05,230.51,1.8,0,0,0,27,5,0
3653,2.01,0.0,240.09,8.4,0,0,18,10,1,18
3654,1.332,0.076,238.56,5.6,0,0,0,27,10,0
3655,1.838,0.176,242.21,7.6,0,1,1,11,5,2
3656,2.794,0.0,238.88,12.2,0,19,18,24,3,37
3657,1.358,0.15,234.15,5.8,0,1,17,1,6,18
3658,0.438,0.046,241.21,1.8,0,1,1,21,2,2
3659,1.596,0.058,240.17,6.6,0,0,18,2,5,18
3660,0.4,0.104,234.12,1.8,0,0,0,27,4,0
3661,0.394,0.222,244.43,1.8,0,1,0,30,12,1
3662,1.106,0.304,243.49,5.0,0,9,0,25,3,9
3663,0.37,0.346,239.52,2.0,0,1,0,22,6,1
3664,0.348,0.07,234.45,1.6,0,0,0,3,5,0
3665,0.772,0.444,243.1,4.4,0,1,0,11,9,1
3666,1.364,0.0,246.32,5.4,0,0,19,10,12,19
3667,0.272,0.0,244.65,1.2,0,0,0,16,1,0
3668,1.35,0.088,239.9,5.6,0,0,18,30,8,18
3669,0.476,0.22,242.15,2.2,0,0,0,27,3,0
3670,1.434,0.102,240.23,6.0,0,0,18,2,1,18
3671,0.274,0.0,240.61,1.2,0,0,0,30,3,0
3672,0.26,0.0,245.04,1.2,0,0,0,18,1,0
3673,1.872,0.448,234.38,9.4,21,2,0,13,5,23
3674,0.5,0.198,242.47,2.2,0,1,0,18,2,1
3675,1.358,0.046,241.05,5.6,0,0,18,27,1,18
3676,1.486,0.216,240.4,6.2,0,1,18,12,4,19
3677,0.16,0.0,243.99,0.6,0,0,0,3,10,0
3678,0.326,0.12,242.37,1.4,0,0,0,27,3,0
3679,0.224,0.0,242.47,1.0,0,0,0,13,10,0
3680,0.334,0.114,242.89,1.4,0,0,1,25,3,1
3681,0.248,0.104,241.16,1.0,0,2,0,22,7,2
3682,0.742,0.412,240.71,3.6,0,1,0,28,3,1
3683,0.29,0.126,242.55,1.2,0,0,1,22,9,1
3684,1.392,0.084,241.86,5.6,0,0,18,22,3,18
3685,1.628,0.05,240.8,6.6,0,0,18,11,11,18
3686,0.32,0.082,240.77,1.4,0,0,1,24,4,1
3687,1.14,0.0,237.8,4.8,0,0,17,18,6,17
3688,0.166,0.0,246.48,0.6,0,0,0,6,9,0
3689,0.236,0.0,246.52,1.0,0,0,0,19,1,0
3690,0.268,0.046,245.52,1.2,0,0,0,4,12,0
3691,1.47,0.164,238.94,6.2,0,2,19,10,7,21
3692,1.412,0.114,239.38,5.8,2,1,17,15,1,20
3693,0.272,0.0,241.45,1.2,0,0,0,13,11,0
3694,1.044,0.192,239.25,4.4,0,0,0,26,4,0
3695,1.394,0.222,235.71,6.0,0,0,17,6,8,17
3696,0.246,0.104,240.9,1.0,0,1,1,22,7,2
3697,0.734,0.14,240.24,3.2,0,1,1,7,10,2
3698,1.236,0.078,233.62,5.2,0,0,16,3,8,16
3699,0.636,0.11,241.13,2.6,0,0,0,14,9,0
3700,0.462,0.228,242.9,2.0,0,1,1,8,5,2
3701,0.432,0.184,242.06,2.0,0,0,0,12,11,0
3702,1.54,0.23,245.07,6.2,0,0,19,8,1,19
3703,0.48,0.164,243.08,2.2,0,0,0,13,10,0
3704,0.862,0.0,245.27,3.6,0,0,0,19,12,0
3705,1.284,0.178,234.19,5.4,0,1,16,14,9,17
3706,0.194,0.122,235.17,1.0,0,0,0,2,8,0
3707,1.288,0.054,244.1,5.2,0,0,0,15,2,0
3708,2.108,0.19,241.12,8.8,0,0,18,16,1,18
3709,0.396,0.058,241.83,1.8,0,0,0,22,1,0
3710,0.272,0.0,243.93,1.0,0,0,1,17,5,1
3711,0.24,0.096,237.55,1.0,0,0,1,25,7,1
3712,0.222,0.11,235.03,1.0,0,0,0,26,7,0
3713,1.504,0.164,240.85,6.2,0,0,18,23,11,18
3714,0.228,0.0,244.04,1.0,0,0,0,8,4,0
3715,1.62,0.174,231.16,7.0,1,1,16,7,5,18
3716,0.29,0.09,242.87,1.2,0,0,1,19,6,1
3717,1.278,0.0,240.36,5.2,0,0,18,24,2,18
3718,1.336,0.0,241.85,5.4,0,0,19,19,12,19
3719,2.728,0.268,238.6,11.4,0,2,17,1,2,19
3720,0.336,0.162,244.98,1.6,0,0,0,30,1,0
3721,0.428,0.21,241.92,2.0,0,2,1,24,10,3
3722,0.292,0.062,244.69,1.2,0,0,0,10,12,0
3723,2.342,0.056,240.39,9.6,0,0,18,26,11,18
3724,0.42,0.174,242.34,1.8,0,0,1,3,10,1
3725,0.206,0.0,241.93,0.8,0,0,0,28,9,0
3726,0.482,0.0,245.62,2.0,0,0,0,22,2,0
3727,0.226,0.0,239.28,1.0,0,0,0,12,9,0
3728,0.606,0.0,241.88,2.4,0,0,0,5,12,0
3729,0.44,0.228,246.78,2.0,0,0,0,28,2,0
3730,0.306,0.144,241.68,1.4,0,0,1,8,6,1
3731,1.438,0.114,239.02,6.0,0,0,18,20,4,18
3732,0.19,0.086,233.32,0.8,0,1,0,19,7,1
3733,1.472,0.276,237.83,6.2,0,0,17,16,10,17
3734,2.698,0.054,240.33,11.2,0,0,17,5,12,17
3735,1.812,0.192,241.24,7.4,0,2,18,26,2,20
3736,0.306,0.092,235.67,1.2,0,0,0,27,2,0
3737,1.478,0.0,242.23,6.0,0,0,0,2,5,0
3738,5.504,0.298,230.81,23.8,0,36,16,17,11,52
3739,0.398,0.224,243.42,1.8,0,1,1,8,4,2
3740,0.762,0.0,243.49,3.0,0,0,0,29,10,0
3741,0.234,0.09,241.6,1.0,0,0,0,21,7,0
3742,0.36,0.136,246.05,1.6,0,0,1,12,1,1
3743,0.396,0.068,236.94,1.8,0,0,1,1,9,1
3744,0.232,0.124,240.53,1.0,0,2,1,27,7,3
3745,1.662,0.11,239.1,6.8,1,0,18,12,4,19
3746,0.292,0.07,243.67,1.2,0,0,0,28,7,0
3747,1.448,0.096,244.34,5.8,0,0,19,20,11,19
3748,3.674,0.308,239.21,15.4,0,0,18,25,12,18
3749,0.252,0.0,241.33,1.0,0,0,0,4,5,0
3750,1.684,0.074,238.68,7.0,2,1,18,18,9,21
3751,1.452,0.15,240.37,6.0,0,1,18,18,4,19
3752,0.37,0.0,244.18,1.4,0,0,0,1,1,0
3753,0.2,0.124,243.71,1.0,0,1,0,12,9,1
3754,1.262,0.0,237.74,5.2,0,0,17,3,12,17
3755,0.342,0.214,241.02,1.6,0,0,1,15,6,1
3756,3.874,0.0,236.76,16.6,1,0,18,15,1,19
3757,0.4,0.21,240.71,1.8,0,1,0,5,10,1
3758,0.504,0.152,241.7,2.2,0,1,0,18,9,1
3759,0.258,0.198,238.67,1.4,0,0,0,31,8,0
3760,1.204,0.484,242.07,5.4,0,1,13,30,6,14
3761,0.57,0.054,243.14,2.6,0,1,0,4,4,1
3762,7.682,0.174,227.73,34.0,43,26,16,19,2,85
3763,1.38,0.068,240.61,5.6,0,1,19,5,2,20
3764,0.36,0.078,241.18,1.6,0,0,1,6,10,1
3765,0.082,0.0,240.89,0.2,0,0,1,24,8,1
3766,2.478,0.048,239.99,10.2,0,0,18,1,12,18
3767,0.22,0.06,246.44,1.0,0,0,0,20,1,0
3768,1.75,0.264,237.69,7.4,0,0,17,24,11,17
3769,1.55,0.054,243.03,6.4,0,0,18,29,1,18
3770,1.644,0.126,240.85,6.8,0,2,18,9,10,20
3771,0.644,0.206,241.25,3.0,0,0,1,15,9,1
3772,2.134,0.224,237.98,9.0,0,0,0,24,1,0
3773,0.292,0.088,245.71,1.2,0,0,0,21,3,0
3774,1.524,0.224,242.13,6.2,0,2,18,6,4,20
3775,2.014,0.072,239.8,8.4,0,2,0,11,10,2
3776,1.786,0.56,238.47,9.0,18,2,1,12,4,21
3777,0.53,0.354,248.23,2.6,0,2,0,7,3,2
3778,0.238,0.114,242.96,1.0,0,2,0,20,7,2
3779,1.634,0.234,239.22,7.0,1,1,4,3,9,6
3780,0.284,0.066,244.16,1.2,0,0,0,26,1,0
3781,1.564,0.09,239.18,6.6,0,0,17,31,8,17
3782,0.322,0.094,244.16,1.4,0,0,0,17,3,0
3783,0.238,0.088,241.7,1.0,0,0,0,21,7,0
3784,0.96,0.21,232.05,4.2,0,0,0,8,5,0
3785,0.28,0.198,240.38,1.4,0,2,1,16,7,3
3786,0.25,0.108,241.77,1.2,0,1,0,17,7,1
3787,0.408,0.184,241.15,1.8,0,1,0,20,10,1
3788,2.844,0.402,238.23,12.0,37,3,0,27,9,40
3789,0.3,0.084,244.33,1.2,0,0,1,27,10,1
3790,0.342,0.102,246.37,1.4,0,2,0,13,4,2
3791,0.348,0.146,247.8,1.4,0,0,1,19,1,1
3792,1.53,0.104,238.76,6.4,0,0,17,31,1,17
3793,0.216,0.128,240.13,1.0,0,0,0,23,6,0
3794,0.342,0.0,241.23,1.4,0,0,1,9,4,1
3795,0.402,0.274,246.59,2.0,0,1,0,9,2,1
3796,1.402,0.588,240.12,6.2,0,2,13,5,7,15
3797,1.316,0.052,244.28,5.4,0,0,0,27,12,0
3798,0.54,0.0,241.18,2.2,0,0,1,21,10,1
3799,1.19,0.104,236.52,5.2,1,0,1,14,9,2
3800,0.304,0.088,244.56,1.2,0,0,0,19,10,0
3801,1.868,0.046,237.25,7.8,0,0,0,2,1,0
3802,0.47,0.228,242.69,2.2,0,2,0,19,4,2
3803,2.082,0.0,233.47,9.2,0,0,17,27,7,17
3804,1.78,0.0,238.74,7.4,0,0,0,9,2,0
3805,0.24,0.1,241.61,1.0,0,0,1,13,9,1
3806,2.108,0.0,241.85,8.6,0,0,18,8,2,18
3807,0.142,0.0,241.21,0.6,0,0,0,22,4,0
3808,1.45,0.048,241.54,6.0,0,0,19,15,5,19
3809,0.418,0.064,238.81,2.0,0,0,0,31,10,0
3810,1.534,0.654,241.62,8.0,0,1,11,23,8,12
3811,3.916,0.0,238.31,16.4,37,0,17,9,2,54
3812,0.34,0.088,242.0,1.6,0,0,1,4,11,1
3813,0.082,0.0,242.08,0.2,0,0,1,19,8,1
3814,3.216,0.226,239.22,13.6,0,28,18,22,4,46
3815,1.772,0.058,242.32,7.2,1,1,19,13,2,21
3816,2.42,0.188,238.88,10.6,1,0,17,22,3,18
3817,0.256,0.12,241.68,1.2,0,0,1,31,7,1
3818,1.664,0.152,239.36,7.0,0,1,18,2,9,19
3819,0.33,0.274,244.05,1.6,0,2,0,27,7,2
3820,3.146,0.362,238.23,13.2,44,0,1,23,6,45
3821,0.432,0.238,241.03,2.0,0,1,0,11,4,1
3822,3.962,0.114,235.42,17.0,0,0,17,12,12,17
3823,0.284,0.048,245.51,1.2,0,0,0,25,11,0
3824,0.272,0.0,245.01,1.2,0,0,0,17,12,0
3825,2.496,0.202,239.56,10.4,0,1,18,23,9,19
3826,0.392,0.238,243.04,1.8,0,1,1,1,9,2
3827,2.146,0.0,237.13,9.0,0,0,18,28,10,18
3828,0.32,0.084,241.53,1.4,0,0,1,13,11,1
3829,0.252,0.048,241.55,1.0,0,0,0,4,11,0
3830,0.856,0.214,243.67,3.8,0,1,7,12,9,8
3831,0.25,0.08,235.94,1.2,0,0,0,3,5,0
3832,2.686,0.392,239.6,12.0,0,0,0,21,10,0
3833,1.66,0.278,239.86,7.0,0,1,17,24,8,18
3834,1.296,0.05,239.35,5.4,0,0,18,24,10,18
3835,0.32,0.0,240.82,1.4,0,0,1,3,5,1
3836,1.474,0.166,239.72,6.2,0,0,18,24,12,18
3837,1.104,0.14,244.1,4.8,1,0,0,18,12,1
3838,0.18,0.056,238.9,1.0,0,0,1,19,9,1
3839,0.246,0.064,242.18,1.0,0,2,1,10,9,3
3840,0.232,0.102,239.02,1.0,0,2,1,9,8,3
3841,0.14,0.0,244.05,0.6,0,0,1,4,8,1
3842,0.384,0.12,243.77,1.6,0,0,1,27,4,1
3843,1.406,0.094,243.74,5.8,0,0,19,20,3,19
3844,0.302,0.072,241.89,1.2,0,0,0,26,10,0
3845,1.55,0.47,242.98,6.6,0,1,18,16,1,19
3846,2.048,0.106,235.67,8.6,2,0,17,5,1,19
3847,0.232,0.126,240.75,1.0,0,0,0,21,6,0
3848,1.46,0.204,239.34,6.0,0,0,18,14,12,18
3849,0.274,0.0,239.46,1.2,0,0,0,21,2,0
3850,0.328,0.238,241.35,1.6,0,1,0,26,6,1
3851,0.196,0.0,243.38,0.8,0,0,1,5,6,1
3852,0.122,0.0,239.6,0.6,0,0,0,5,9,0
3853,0.242,0.0,244.04,1.0,0,0,0,8,1,0
3854,3.21,0.0,241.45,13.6,0,1,18,17,1,19
3855,0.242,0.0,243.5,1.0,0,0,0,26,3,0
3856,0.258,0.154,241.69,1.2,0,0,1,10,8,1
3857,1.33,0.082,239.76,5.4,0,0,18,8,6,18
3858,3.77,0.098,236.47,16.0,0,35,0,23,12,35
3859,1.45,0.084,232.44,6.2,0,0,17,11,5,17
3860,1.338,0.142,241.15,5.6,0,0,0,29,1,0
3861,1.578,0.136,238.44,6.6,0,0,18,12,9,18
3862,2.972,0.412,241.28,12.8,0,0,19,14,7,19
3863,0.988,0.0,238.51,4.0,0,0,0,10,1,0
3864,0.178,0.062,236.54,0.8,0,0,0,21,9,0
3865,1.518,0.362,243.39,6.4,0,1,1,24,10,2
3866,1.638,0.322,240.4,6.8,0,1,18,24,11,19
3867,1.808,0.378,240.17,7.8,1,0,18,12,7,19
3868,0.34,0.082,243.29,1.4,0,0,0,21,2,0
3869,4.316,0.122,238.21,18.2,0,0,1,24,10,1
3870,0.45,0.22,243.71,2.0,0,1,0,13,2,1
3871,0.954,0.072,234.36,4.0,0,0,0,1,6,0
3872,1.908,0.164,236.12,8.0,0,0,18,6,4,18
3873,1.044,0.0,238.59,4.4,1,0,1,15,4,2
3874,1.408,0.844,236.37,7.4,0,0,0,7,5,0
3875,0.244,0.064,240.78,1.0,0,0,0,10,7,0
3876,1.386,0.222,242.03,5.8,0,2,18,28,7,20
3877,0.298,0.088,241.02,1.2,0,0,0,26,9,0
3878,0.232,0.1,238.56,1.0,0,0,0,25,6,0
3879,1.412,0.064,241.61,5.8,0,0,18,11,1,18
3880,0.392,0.234,241.53,1.8,0,1,0,26,2,1
3881,1.674,0.066,240.15,7.0,0,0,18,13,12,18
3882,0.808,0.09,239.77,3.4,0,0,12,20,6,12
3883,0.124,0.0,235.87,0.6,0,0,0,24,7,0
3884,1.57,0.08,240.84,6.6,0,0,18,27,10,18
3885,1.536,0.054,241.96,6.2,0,0,18,26,12,18
3886,1.234,0.056,235.61,5.2,0,0,17,18,5,17
3887,0.318,0.082,240.06,1.4,0,2,0,16,10,2
3888,1.14,0.264,244.82,4.8,0,2,0,19,5,2
3889,0.486,0.334,242.75,2.4,0,1,1,10,4,2
3890,1.262,0.0,240.94,5.2,0,0,18,14,5,18
3891,3.722,0.184,239.13,15.6,0,0,17,2,2,17
3892,0.294,0.06,242.2,1.4,0,0,0,16,3,0
3893,0.154,0.122,240.64,0.8,0,0,1,7,8,1
3894,0.242,0.0,244.03,1.0,0,0,0,5,3,0
3895,1.502,0.204,240.52,6.2,0,2,18,20,5,20
3896,0.37,0.272,242.87,2.0,0,0,1,25,6,1
3897,1.486,0.198,241.86,6.2,0,0,19,29,5,19
3898,1.472,0.186,237.92,6.2,0,0,18,5,5,18
3899,0.608,0.0,240.37,2.4,0,0,0,9,8,0
3900,2.338,0.168,243.36,9.6,0,0,18,24,12,18
3901,0.102,0.0,236.92,0.4,0,0,0,29,7,0
3902,0.368,0.07,240.33,1.6,0,0,0,16,10,0
3903,1.402,0.0,242.73,5.8,0,0,18,21,12,18
3904,0.24,0.094,241.8,1.0,0,0,1,7,9,1
3905,1.444,0.0,238.72,6.0,0,0,18,20,6,18
3906,0.54,0.058,245.41,2.2,0,0,1,22,10,1
3907,0.346,0.09,249.1,1.4,0,0,0,24,1,0
3908,0.86,0.222,241.32,3.6,0,0,11,18,6,11
3909,0.368,0.334,240.48,2.0,0,1,0,30,6,1
3910,0.42,0.23,242.9,2.0,0,2,0,8,3,2
3911,0.482,0.066,243.03,2.2,0,0,0,26,10,0
3912,0.254,0.118,239.65,1.2,0,0,0,18,7,0
3913,0.362,0.068,243.1,1.4,0,0,0,12,3,0
3914,0.478,0.342,241.58,2.4,0,0,0,21,1,0
3915,1.406,0.078,242.8,5.8,0,0,18,17,11,18
3916,0.298,0.0,241.03,1.4,0,0,0,25,5,0
3917,2.12,0.326,238.6,9.0,0,1,17,5,12,18
3918,0.324,0.074,246.6,1.4,0,0,0,23,3,0
3919,0.352,0.0,239.27,1.8,0,0,0,12,6,0
3920,3.542,0.0,239.82,14.6,0,37,17,16,11,54
3921,1.226,0.0,242.07,5.0,0,0,19,4,8,19
3922,0.306,0.222,237.59,1.6,0,0,0,21,4,0
3923,0.288,0.0,246.77,1.2,0,0,0,9,1,0
3924,0.316,0.172,245.62,1.4,0,0,0,25,8,0
3925,3.762,0.0,238.36,15.8,37,0,18,30,5,55
3926,0.34,0.116,240.18,1.4,0,0,0,11,8,0
3927,3.706,0.272,239.11,15.8,0,34,18,12,7,52
3928,0.438,0.232,242.48,2.0,0,0,1,17,5,1
3929,0.38,0.0,243.45,1.6,1,0,0,23,2,1
3930,0.4,0.22,244.67,1.8,0,1,1,30,4,2
3931,1.362,0.104,235.33,5.8,0,0,17,31,1,17
3932,0.322,0.146,245.22,1.4,0,1,0,9,2,1
3933,0.198,0.096,237.88,1.0,0,0,0,10,5,0
3934,0.312,0.05,243.57,1.4,0,0,0,22,1,0
3935,1.31,0.064,238.76,5.4,0,0,18,23,10,18
3936,1.38,0.0,240.03,5.6,0,0,18,2,6,18
3937,0.404,0.288,240.48,2.0,0,1,0,6,1,1
3938,0.224,0.0,240.92,1.0,0,0,0,5,11,0
3939,0.408,0.182,239.87,1.8,0,0,1,15,5,1
3940,0.394,0.228,243.8,1.8,0,0,0,10,3,0
3941,0.338,0.0,243.72,1.4,0,0,1,3,10,1
3942,0.082,0.0,243.03,0.2,0,0,1,25,8,1
3943,0.238,0.0,243.29,1.0,0,0,1,14,5,1
3944,0.468,0.086,243.29,2.0,0,0,1,3,10,1
3945,0.298,0.1,246.8,1.2,0,2,0,22,12,2
3946,1.594,0.178,244.41,6.4,0,0,19,16,2,19
3947,0.29,0.22,240.33,1.4,0,1,0,25,6,1
3948,0.344,0.354,241.05,2.0,0,1,0,19,6,1
3949,0.728,0.174,240.13,3.0,0,0,11,26,8,11
3950,1.466,0.066,239.62,6.2,0,0,1,4,8,1
3951,0.674,0.05,236.77,2.8,0,0,0,16,3,0
3952,0.256,0.104,241.84,1.2,0,0,1,15,7,1
3953,0.59,0.0,244.16,2.4,0,0,0,24,1,0
3954,0.172,0.0,243.68,1.0,0,0,0,11,9,0
3955,0.322,0.05,241.76,1.2,0,0,1,20,4,1
3956,1.388,0.046,239.63,5.8,0,1,18,4,11,19
3957,4.03,0.052,241.29,16.6,40,0,18,27,12,58
3958,0.252,0.256,241.11,1.4,0,0,0,10,8,0
3959,0.504,0.266,236.89,2.4,0,2,0,2,3,2
3960,1.434,0.052,243.08,5.8,0,0,18,2,3,18
3961,1.448,0.196,238.71,6.0,0,1,18,5,10,19
3962,1.204,0.32,237.26,5.2,0,1,0,7,4,1
3963,5.828,0.0,232.48,25.0,0,72,17,2,10,89
3964,2.45,0.184,242.81,10.0,0,6,18,13,11,24
3965,4.71,0.266,236.99,19.8,38,1,17,29,11,56
3966,0.352,0.098,242.42,1.4,0,0,1,6,10,1
3967,2.108,0.058,236.51,8.8,0,0,17,28,1,17
3968,0.652,0.086,240.32,3.4,0,0,3,12,7,3
3969,2.896,0.0,242.5,12.0,38,0,0,9,1,38
3970,0.918,0.23,239.08,4.2,0,1,8,11,7,9
3971,0.396,0.126,243.35,1.6,0,2,0,31,8,2
3972,1.456,0.06,238.51,6.0,0,0,17,14,10,17
3973,2.306,0.0,239.3,9.6,0,0,0,3,2,0
3974,0.174,0.144,238.34,0.8,0,0,1,7,8,1
3975,2.61,0.094,240.29,10.8,38,0,0,19,1,38
3976,0.212,0.132,241.22,1.0,0,0,0,12,6,0
3977,0.406,0.106,239.66,1.8,0,0,0,9,3,0
3978,0.262,0.0,243.65,1.2,0,0,0,7,2,0
3979,0.956,0.346,241.47,4.2,0,0,12,23,9,12
3980,0.384,0.126,243.1,1.6,0,0,1,8,4,1
3981,0.244,0.0,243.86,1.0,0,0,1,28,11,1
3982,2.806,0.276,239.11,12.2,1,23,17,12,7,41
3983,2.242,0.236,240.45,9.6,0,0,18,20,10,18
3984,0.406,0.0,239.93,3.2,0,0,1,7,7,1
3985,2.758,0.0,237.88,11.6,0,0,17,26,1,17
3986,0.32,0.07,240.59,1.4,0,0,1,29,8,1
3987,1.542,0.28,238.21,6.6,0,1,18,20,9,19
3988,1.372,0.052,244.89,5.6,0,0,19,14,1,19
3989,2.858,0.28,238.51,12.0,0,0,18,12,10,18
3990,2.816,0.094,239.16,11.8,0,0,17,23,10,17
3991,1.466,0.136,240.28,6.0,2,0,17,7,2,19
3992,4.25,0.22,239.07,17.8,0,0,17,24,11,17
3993,0.376,0.072,240.99,1.6,0,0,0,20,2,0
3994,0.976,0.274,238.87,4.2,0,0,13,13,7,13
3995,0.158,0.0,243.36,0.6,0,0,1,8,8,1
3996,0.246,0.0,248.28,1.0,0,0,0,16,12,0
3997,2.812,0.428,243.88,11.6,0,1,19,24,10,20
3998,0.486,0.32,240.74,2.4,0,1,0,20,3,1
3999,0.136,0.0,242.16,0.6,0,0,0,11,9,0
4000,0.322,0.052,242.1,1.4,0,0,0,19,2,0
4001,1.266,0.046,238.85,5.2,0,0,18,17,12,18
4002,2.376,0.0,241.13,9.8,0,0,18,6,3,18
4003,0.302,0.172,242.8,1.6,0,0,0,20,9,0
4004,0.298,0.086,240.05,1.2,0,0,0,27,9,0
4005,1.506,0.19,237.25,6.4,0,0,17,8,12,17
4006,0.21,0.138,242.88,1.0,0,0,0,29,8,0
4007,0.328,0.236,241.45,1.6,0,2,0,20,7,2
4008,1.398,0.092,244.26,5.6,0,0,19,23,12,19
4009,0.28,0.102,240.81,1.2,0,0,1,25,8,1
4010,0.206,0.0,241.36,0.8,0,0,0,23,1,0
4011,2.494,0.306,235.85,10.6,1,3,17,27,5,21
4012,1.532,0.0,242.38,6.2,0,0,0,9,1,0
4013,0.216,0.0,244.97,0.8,0,0,0,26,1,0
4014,0.466,0.092,242.39,2.2,0,0,0,15,9,0
4015,0.294,0.078,245.05,1.2,0,0,1,2,1,1
4016,0.898,0.362,243.64,4.0,0,0,1,1,5,1
4017,1.574,0.134,239.51,6.6,1,0,1,20,2,2
4018,1.446,0.158,235.81,6.2,0,0,17,7,5,17
4019,0.446,0.202,242.32,2.0,0,0,0,21,5,0
4020,0.08,0.0,241.25,0.2,0,0,1,12,8,1
4021,0.342,0.238,238.35,1.8,0,2,1,31,7,3
4022,0.266,0.0,242.86,1.2,0,0,1,7,5,1
4023,0.184,0.154,241.93,1.0,0,0,1,26,8,1
4024,0.576,0.05,236.91,2.4,0,0,1,3,5,1
4025,0.508,0.218,239.58,2.4,0,2,1,19,10,3
4026,0.408,0.0,242.88,2.0,0,0,0,26,10,0
4027,0.296,0.252,241.14,1.6,0,1,1,13,7,2
4028,0.1,0.0,234.56,0.4,0,0,0,1,8,0
4029,0.158,0.14,240.51,0.8,0,1,1,22,8,2
4030,3.45,0.166,238.63,14.4,0,0,18,23,1,18
4031,0.338,0.206,240.36,1.6,0,0,1,31,5,1
4032,0.602,0.132,240.56,2.6,0,0,0,13,4,0
4033,0.228,0.0,244.7,0.8,0,0,1,6,11,1
4034,0.454,0.396,241.97,2.4,0,2,0,5,7,2
4035,0.292,0.076,241.28,1.2,0,0,0,25,2,0
4036,0.316,0.054,239.87,1.4,0,0,1,6,5,1
4037,1.402,0.064,242.48,5.8,0,0,19,14,12,19
4038,0.21,0.12,243.45,1.0,0,2,0,24,6,2
4039,0.348,0.0,238.13,1.8,0,0,1,30,7,1
4040,0.344,0.074,245.66,1.6,0,1,1,5,2,2
4041,3.81,0.38,238.85,16.0,0,38,17,23,2,55
4042,0.238,0.126,237.31,1.0,0,0,0,31,7,0
4043,0.258,0.072,243.77,1.2,0,0,1,19,6,1
4044,0.348,0.0,241.18,1.4,0,0,0,11,11,0
4045,0.432,0.238,239.89,2.0,0,2,1,6,5,3
4046,0.444,0.268,244.83,2.0,0,1,1,8,4,2
4047,1.84,0.098,241.34,8.0,0,0,18,20,12,18
4048,0.35,0.102,241.13,1.4,0,0,0,4,10,0
4049,1.812,0.134,239.75,7.6,0,1,18,16,6,19
4050,0.294,0.176,240.92,1.4,0,1,1,16,9,2
4051,0.206,0.054,234.48,0.8,0,0,0,23,5,0
4052,0.15,0.0,242.67,0.6,0,0,1,26,7,1
4053,1.326,0.0,243.97,5.4,0,0,18,1,2,18
4054,0.246,0.0,239.31,1.2,0,0,0,25,5,0
4055,1.588,0.1,237.66,6.8,0,0,0,13,12,0
4056,1.436,0.1,242.14,5.8,0,1,19,27,4,20
4057,0.358,0.126,242.74,1.6,0,1,1,17,10,2
4058,0.358,0.118,242.47,1.6,0,0,1,30,8,1
4059,2.41,0.33,239.27,10.0,0,1,18,12,6,19
4060,0.298,0.064,245.66,1.2,0,0,0,10,12,0
4061,0.118,0.0,233.81,0.6,0,0,0,27,7,0
4062,0.556,0.268,237.47,2.6,1,1,1,4,6,3
4063,0.772,0.38,246.48,3.6,0,8,0,25,3,8
4064,0.296,0.0,243.1,1.2,0,0,0,23,3,0
4065,2.202,0.0,242.19,9.0,1,0,18,13,1,19
4066,0.462,0.188,236.02,2.2,0,1,0,15,5,1
4067,0.7,0.0,242.42,2.8,0,0,0,15,3,0
4068,2.064,0.146,245.12,8.4,0,0,18,19,12,18
4069,0.292,0.102,241.76,1.2,0,0,0,25,1,0
4070,4.222,0.264,235.09,18.2,0,37,0,10,10,37
4071,1.55,0.0,238.9,6.4,0,0,17,23,2,17
4072,0.368,0.146,236.19,1.6,0,1,0,2,3,1
4073,0.362,0.138,247.67,1.6,0,0,1,9,1,1
4074,1.242,0.0,241.05,5.0,0,0,18,4,6,18
4075,1.56,0.1,238.83,6.6,0,0,18,9,9,18
4076,0.45,0.164,240.62,2.0,0,0,0,15,4,0
4077,1.042,0.444,240.02,4.8,0,1,10,3,7,11
4078,0.342,0.25,242.92,1.6,0,2,1,5,8,3
4079,0.384,0.21,241.26,1.8,0,2,1,1,7,3
