Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
24/4/2010,03:39:00,0.954,0.310,245.270,4.000,0.000,0.000,11.0
15/6/2009,06:44:00,?,?,?,?,?,?,
24/4/2010,23:27:00,1.562,0.478,240.500,6.800,0.000,1.000,0.0
30/3/2008,13:40:00,1.734,0.234,242.920,7.200,0.000,0.000,19.0
27/11/2007,13:19:00,3.598,0.120,238.150,15.000,0.000,37.000,18.0
12/5/2009,09:10:00,1.378,0.000,239.940,5.600,0.000,0.000,19.0
18/1/2009,06:07:00,0.320,0.076,245.760,1.400,0.000,0.000,0.0
20/6/2009,03:28:00,0.140,0.000,243.450,0.600,0.000,0.000,0.0
13/4/2010,11:26:00,1.824,0.054,241.680,7.400,0.000,0.000,18.0
12/11/2008,11:25:00,1.328,0.048,237.900,5.600,0.000,1.000,17.0
30/6/2009,14:38:00,0.300,0.050,242.600,1.200,0.000,1.000,0.0
25/3/2007,22:10:00,2.708,0.154,234.010,11.600,0.000,2.000,17.0
10/8/2009,06:20:00,0.268,0.156,242.210,1.200,0.000,0.000,1.0
3/3/2009,22:54:00,0.776,0.124,243.680,3.200,0.000,1.000,0.0
31/3/2007,03:09:00,2.438,0.108,239.650,10.200,0.000,1.000,0.0
27/5/2008,23:26:00,0.164,0.000,244.060,0.600,0.000,0.000,1.0
7/10/2009,16:32:00,0.364,0.106,242.550,1.600,0.000,1.000,1.0
9/4/2008,20:36:00,1.778,0.318,237.630,7.600,0.000,1.000,1.0
8/11/2009,11:55:00,4.966,0.000,237.970,20.800,38.000,0.000,18.0
19/10/2007,18:21:00,0.834,0.000,240.380,3.400,0.000,0.000,0.0
3/7/2008,12:03:00,0.232,0.126,238.100,1.000,0.000,0.000,1.0
22/11/2008,08:47:00,1.312,0.064,238.720,5.400,0.000,0.000,18.0
2/11/2009,21:38:00,2.240,0.198,237.630,9.400,0.000,0.000,10.0
9/5/2008,23:51:00,0.432,0.208,245.190,1.800,0.000,0.000,0.0
21/5/2008,21:58:00,2.106,0.242,238.430,9.000,1.000,0.000,1.0
20/1/2008,13:42:00,1.980,0.246,240.470,8.200,0.000,0.000,18.0
6/10/2010,12:17:00,0.438,0.000,240.120,2.000,0.000,0.000,0.0
12/10/2007,22:01:00,1.998,0.114,236.820,8.400,0.000,0.000,17.0
28/10/2007,11:29:00,0.280,0.082,240.670,1.200,0.000,0.000,0.0
3/4/2008,00:20:00,0.334,0.060,243.440,1.400,0.000,0.000,0.0
23/5/2008,09:33:00,1.298,0.114,238.100,5.400,0.000,0.000,18.0
27/4/2010,15:57:00,0.464,0.262,243.060,2.200,0.000,2.000,1.0
15/1/2007,07:52:00,2.550,0.142,239.100,10.600,0.000,0.000,17.0
27/3/2010,15:46:00,1.280,0.000,238.270,5.200,0.000,0.000,18.0
29/7/2009,18:07:00,0.328,0.146,241.910,1.400,0.000,0.000,1.0
10/1/2007,21:00:00,2.758,0.144,236.410,11.600,0.000,0.000,17.0
22/1/2008,06:34:00,0.510,0.128,240.660,2.400,0.000,2.000,0.0
29/4/2007,14:52:00,?,?,?,?,?,?,
30/7/2009,22:57:00,0.622,0.074,243.250,2.800,0.000,0.000,1.0
29/12/2007,01:43:00,2.362,0.000,241.870,9.600,0.000,0.000,18.0
19/10/2010,18:52:00,1.942,0.556,239.210,8.400,0.000,4.000,1.0
30/1/2008,00:57:00,1.462,0.076,241.630,6.000,0.000,1.000,0.0
15/8/2010,04:48:00,0.264,0.126,243.700,1.200,0.000,0.000,0.0
9/1/2008,19:39:00,1.378,0.052,237.150,6.000,0.000,0.000,0.0
26/5/2009,08:22:00,1.436,0.060,231.250,6.200,0.000,0.000,17.0
10/11/2010,13:48:00,3.558,0.086,236.11,15.0,0.0,35.0,17.0
27/4/2007,02:14:00,0.106,0.000,236.640,0.400,0.000,0.000,0.0
28/12/2009,05:41:00,0.274,0.000,247.260,1.000,0.000,0.000,0.0
20/11/2010,09:43:00,1.462,0.064,244.13,6.0,2.0,0.0,18.0
3/9/2010,09:12:00,1.384,0.064,239.390,5.800,0.000,0.000,19.0
23/2/2010,23:22:00,0.278,0.000,243.680,1.200,0.000,0.000,1.0
1/9/2009,15:48:00,0.296,0.112,242.670,1.200,0.000,0.000,1.0
17/11/2009,22:08:00,2.712,0.054,238.890,11.200,0.000,1.000,18.0
2/10/2007,10:10:00,1.610,0.220,238.640,6.800,0.000,2.000,18.0
28/2/2007,17:46:00,0.306,0.128,244.820,1.400,0.000,2.000,0.0
16/8/2010,13:20:00,0.308,0.150,244.060,1.400,0.000,0.000,1.0
1/2/2007,15:33:00,0.344,0.150,243.480,1.600,0.000,0.000,0.0
4/1/2009,05:25:00,0.406,0.000,250.700,1.600,0.000,0.000,0.0
1/5/2010,05:14:00,0.338,0.094,240.830,1.400,0.000,0.000,0.0
22/2/2010,04:59:00,0.320,0.052,240.600,1.400,0.000,0.000,1.0
21/8/2010,23:42:00,?,?,?,?,?,?,
31/1/2009,23:33:00,3.018,0.122,242.360,12.400,0.000,0.000,18.0
4/10/2007,08:12:00,1.644,0.078,238.230,6.800,0.000,0.000,18.0
5/11/2009,00:35:00,0.416,0.200,242.210,1.800,0.000,2.000,0.0
22/10/2010,18:03:00,0.318,0.060,242.810,1.200,0.000,1.000,1.0
12/8/2007,05:03:00,0.200,0.126,236.660,1.000,0.000,0.000,0.0
1/1/2009,04:57:00,0.478,0.062,244.610,2.200,0.000,0.000,0.0
1/5/2009,15:09:00,0.382,0.110,244.800,1.600,0.000,0.000,0.0
14/7/2008,19:19:00,3.798,0.426,235.690,16.200,38.000,1.000,12.0
5/2/2010,11:30:00,1.432,0.054,245.600,5.800,0.000,0.000,20.0
6/2/2007,00:05:00,0.538,0.120,242.810,2.600,0.000,2.000,0.0
2/4/2009,04:18:00,0.284,0.000,242.910,1.200,0.000,0.000,0.0
15/11/2010,00:32:00,0.268,0.0,243.15,1.2,0.0,0.0,0.0
5/12/2009,14:09:00,0.616,0.316,240.970,2.800,0.000,0.000,1.0
4/5/2007,04:18:00,0.186,0.076,237.880,0.800,0.000,0.000,0.0
1/5/2009,14:53:00,0.436,0.134,242.580,2.000,0.000,0.000,1.0
30/10/2008,03:24:00,0.686,0.062,241.560,2.800,0.000,0.000,0.0
11/9/2009,10:12:00,1.302,0.098,240.700,5.400,0.000,0.000,18.0
22/12/2006,14:16:00,0.274,0.000,240.630,1.200,0.000,0.000,0.0
20/6/2010,14:13:00,1.400,0.000,240.730,5.800,0.000,0.000,19.0
31/10/2009,16:06:00,1.482,0.068,242.100,6.000,0.000,0.000,19.0
6/1/2008,06:19:00,0.356,0.158,243.300,1.600,0.000,1.000,0.0
10/6/2009,02:34:00,0.314,0.104,241.150,1.400,0.000,0.000,1.0
24/3/2009,00:59:00,0.452,0.190,243.870,2.000,0.000,1.000,0.0
23/7/2008,11:55:00,0.636,0.090,240.640,3.000,0.000,0.000,0.0
30/10/2009,10:11:00,1.508,0.182,241.730,6.200,0.000,0.000,19.0
26/8/2010,23:13:00,0.278,0.098,244.510,1.200,0.000,1.000,0.0
13/7/2009,04:26:00,0.202,0.108,243.740,0.800,0.000,0.000,1.0
11/12/2008,19:56:00,2.328,0.080,239.840,9.600,0.000,0.000,18.0
5/5/2009,11:58:00,1.488,0.118,236.100,6.400,0.000,0.000,17.0
11/10/2009,18:40:00,1.568,0.220,236.000,6.600,0.000,1.000,18.0
14/4/2010,19:21:00,0.292,0.000,241.590,1.200,0.000,0.000,1.0
2/9/2008,00:32:00,0.268,0.118,242.240,1.200,0.000,0.000,1.0
14/11/2008,19:46:00,1.788,0.376,239.340,7.600,0.000,2.000,0.0
5/2/2007,09:41:00,1.298,0.000,237.650,5.400,0.000,0.000,18.0
25/10/2010,08:41:00,1.502,0.072,240.430,6.200,0.000,0.000,18.0
12/5/2010,21:19:00,1.534,0.000,240.300,6.400,0.000,1.000,1.0
9/12/2008,22:28:00,0.552,0.128,245.520,2.400,0.000,1.000,0.0
9/3/2009,00:00:00,0.362,0.108,245.310,1.600,0.000,0.000,0.0
6/8/2007,00:32:00,0.392,0.000,236.910,1.800,0.000,0.000,0.0
2/1/2008,11:46:00,1.516,0.208,241.140,6.200,0.000,0.000,18.0
7/3/2010,08:23:00,0.438,0.000,245.830,1.800,0.000,0.000,1.0
2/7/2009,10:58:00,0.330,0.210,241.760,1.600,0.000,1.000,1.0
15/8/2010,17:51:00,2.366,0.354,239.210,10.200,0.000,29.000,1.0
15/5/2007,06:28:00,0.368,0.070,235.430,1.600,0.000,0.000,0.0
12/10/2010,21:03:00,2.428,0.230,241.410,10.000,0.000,1.000,18.0
16/1/2007,03:15:00,0.342,0.152,245.180,1.600,0.000,0.000,0.0
17/10/2010,16:59:00,1.396,0.000,242.960,5.600,0.000,0.000,19.0
13/3/2010,16:12:00,1.520,0.216,239.860,6.400,0.000,0.000,18.0
14/2/2007,11:54:00,1.804,0.268,242.170,7.400,0.000,0.000,18.0
8/6/2007,22:23:00,0.772,0.060,241.620,3.200,0.000,0.000,0.0
24/6/2007,02:11:00,0.268,0.108,240.810,1.200,0.000,1.000,0.0
25/5/2008,16:21:00,1.816,0.000,239.550,8.000,0.000,27.000,1.0
26/3/2007,15:26:00,0.330,0.154,243.460,1.400,0.000,0.000,0.0
13/8/2007,23:05:00,1.454,0.144,237.590,6.000,0.000,0.000,0.0
19/6/2009,05:19:00,0.138,0.000,242.530,0.600,0.000,0.000,0.0
5/7/2007,11:17:00,0.202,0.082,240.600,1.000,0.000,0.000,0.0
28/5/2009,19:59:00,1.814,0.126,239.130,7.600,0.000,0.000,18.0
2/7/2010,03:03:00,1.536,0.382,239.900,6.600,0.000,1.000,12.0
21/3/2010,11:05:00,?,?,?,?,?,?,
26/4/2010,07:15:00,0.322,0.078,239.900,1.400,0.000,0.000,1.0
20/10/2010,20:21:00,2.836,0.074,238.560,12.400,0.000,0.000,19.0
15/7/2009,07:36:00,1.470,0.320,241.640,6.200,0.000,1.000,19.0
31/5/2008,03:14:00,0.234,0.092,242.240,1.000,0.000,0.000,1.0
12/6/2007,23:26:00,0.906,0.334,241.820,4.200,0.000,0.000,0.0
19/2/2007,22:44:00,2.554,0.000,241.430,10.600,0.000,0.000,17.0
10/7/2009,03:04:00,0.288,0.224,242.200,1.400,0.000,1.000,0.0
30/4/2007,06:22:00,?,?,?,?,?,?,
8/2/2010,13:23:00,2.000,0.236,239.350,8.400,0.000,1.000,18.0
3/1/2008,06:07:00,0.408,0.136,245.120,1.800,0.000,0.000,0.0
25/2/2008,06:17:00,0.212,0.000,239.870,0.800,0.000,0.000,0.0
29/10/2010,11:15:00,0.442,0.262,249.25,2.0,0.0,1.0,1.0
7/1/2007,23:23:00,1.358,0.000,241.870,5.600,0.000,0.000,18.0
12/4/2009,00:11:00,1.456,0.098,244.970,5.800,0.000,1.000,19.0
28/9/2008,01:09:00,0.806,0.082,241.410,3.400,1.000,0.000,1.0
27/11/2008,16:39:00,1.926,0.180,241.250,8.000,0.000,1.000,0.0
4/1/2007,18:04:00,2.548,0.000,236.290,10.800,0.000,0.000,17.0
29/3/2008,06:31:00,0.334,0.096,245.590,1.400,0.000,0.000,0.0
19/11/2007,01:25:00,0.324,0.108,245.270,1.400,0.000,0.000,0.0
19/5/2008,16:45:00,0.158,0.000,240.850,0.600,0.000,0.000,1.0
8/6/2008,12:11:00,0.572,0.278,242.130,2.600,0.000,0.000,1.0
16/1/2008,23:17:00,0.338,0.000,244.510,1.600,0.000,0.000,0.0
10/12/2007,00:10:00,0.216,0.046,243.400,0.800,0.000,0.000,0.0
30/1/2007,10:31:00,0.332,0.138,240.540,1.400,0.000,0.000,0.0
1/3/2009,14:58:00,2.026,0.116,243.930,8.200,0.000,0.000,18.0
15/7/2007,20:10:00,0.756,0.326,241.250,3.400,0.000,2.000,0.0
9/6/2008,20:00:00,0.522,0.086,241.130,2.600,0.000,1.000,1.0
5/5/2009,19:27:00,2.582,0.114,238.500,10.800,0.000,36.000,1.0
6/5/2009,11:01:00,1.480,0.000,240.780,6.200,0.000,0.000,22.0
24/2/2008,19:34:00,1.308,0.056,236.210,5.400,0.000,0.000,17.0
17/2/2009,20:13:00,1.442,0.050,238.440,6.000,0.000,0.000,17.0
4/6/2007,14:38:00,0.354,0.200,235.430,1.600,0.000,0.000,0.0
21/11/2009,08:56:00,1.286,0.000,240.550,5.200,0.000,0.000,18.0
16/3/2010,05:27:00,0.244,0.000,243.810,1.000,0.000,0.000,1.0
7/8/2009,05:25:00,1.286,0.118,239.340,5.400,0.000,0.000,18.0
4/4/2008,02:15:00,0.218,0.000,244.380,0.800,0.000,0.000,0.0
23/10/2007,02:04:00,0.320,0.114,244.360,1.400,0.000,0.000,0.0
23/11/2007,02:27:00,0.328,0.112,245.820,1.400,0.000,0.000,0.0
19/2/2010,14:03:00,0.428,0.210,242.530,2.000,0.000,1.000,0.0
26/2/2008,06:29:00,0.216,0.000,242.220,0.800,0.000,0.000,0.0
17/10/2007,15:03:00,0.368,0.104,240.600,1.600,0.000,0.000,0.0
25/9/2007,08:52:00,3.240,0.112,234.440,14.200,0.000,22.000,17.0
13/1/2007,16:15:00,1.718,0.000,243.320,7.000,0.000,0.000,18.0
10/12/2009,10:01:00,1.378,0.082,238.960,5.800,0.000,0.000,18.0
2/2/2008,18:43:00,2.850,0.316,231.060,12.400,0.000,0.000,16.0
7/1/2008,23:30:00,1.528,0.190,242.980,6.200,0.000,0.000,18.0
26/10/2008,18:48:00,0.390,0.192,238.880,1.800,0.000,1.000,0.0
12/7/2008,11:19:00,0.370,0.152,239.420,1.800,0.000,1.000,1.0
21/5/2008,07:45:00,1.290,0.102,239.700,5.400,0.000,2.000,18.0
15/4/2008,11:57:00,2.070,0.216,238.300,9.600,8.000,1.000,18.0
30/10/2007,14:10:00,1.270,0.000,240.190,5.200,0.000,0.000,17.0
30/5/2010,14:51:00,0.724,0.000,241.250,3.600,0.000,0.000,5.0
2/10/2007,19:28:00,2.614,0.292,234.830,11.200,0.000,1.000,17.0
20/7/2008,12:55:00,3.550,0.000,234.380,15.000,37.000,0.000,18.0
20/7/2010,17:28:00,0.230,0.118,241.370,1.000,0.000,1.000,1.0
5/5/2007,18:42:00,1.638,0.308,233.220,7.000,0.000,0.000,16.0
17/10/2009,06:14:00,0.334,0.094,244.570,1.400,0.000,0.000,1.0
17/12/2008,04:06:00,0.284,0.000,247.660,1.200,0.000,0.000,0.0
21/10/2010,07:29:00,2.818,0.064,240.770,11.600,0.000,0.000,18.0
18/9/2010,15:06:00,2.520,0.150,237.860,10.600,38.000,1.000,1.0
25/11/2007,16:02:00,0.320,0.110,242.710,1.400,0.000,0.000,0.0
29/1/2008,15:11:00,3.814,0.110,241.030,15.800,0.000,37.000,18.0
29/7/2007,02:48:00,0.200,0.124,237.810,1.000,0.000,0.000,0.0
6/8/2008,18:35:00,0.258,0.270,240.090,1.400,0.000,1.000,1.0
29/5/2009,03:02:00,0.234,0.000,243.580,1.000,0.000,0.000,1.0
25/7/2008,01:35:00,0.310,0.208,239.170,1.600,0.000,0.000,1.0
1/10/2010,05:57:00,0.244,0.062,241.640,1.000,0.000,0.000,0.0
20/5/2007,23:29:00,3.540,0.134,233.450,15.000,36.000,1.000,16.0
12/7/2009,14:58:00,0.310,0.268,244.540,1.600,0.000,1.000,1.0
22/1/2010,22:22:00,2.630,0.242,241.840,10.800,1.000,0.000,19.0
25/3/2010,04:51:00,1.030,0.376,241.180,4.600,0.000,0.000,9.0
14/10/2009,02:09:00,0.394,0.198,238.430,1.800,0.000,0.000,0.0
16/9/2010,22:08:00,3.320,0.000,235.900,14.000,36.000,0.000,0.0
1/2/2010,06:19:00,0.290,0.000,245.870,1.200,0.000,0.000,1.0
24/1/2007,02:19:00,2.414,0.100,243.490,9.800,0.000,2.000,0.0
30/1/2009,14:28:00,1.818,0.046,243.910,7.400,0.000,0.000,18.0
25/8/2009,02:28:00,0.924,0.280,240.900,4.000,0.000,0.000,12.0
22/10/2008,15:37:00,1.866,0.000,238.220,7.800,0.000,0.000,18.0
18/4/2010,01:51:00,0.246,0.060,240.070,1.000,0.000,0.000,1.0
30/11/2009,01:06:00,1.626,0.340,242.440,6.800,0.000,1.000,19.0
27/1/2008,01:42:00,0.532,0.000,242.120,2.200,0.000,0.000,0.0
12/7/2007,00:55:00,1.286,0.074,240.740,5.200,0.000,0.000,18.0
19/5/2008,16:53:00,0.214,0.066,240.720,1.200,0.000,0.000,1.0
31/7/2010,21:15:00,0.274,0.126,243.000,1.200,0.000,0.000,0.0
28/7/2007,10:29:00,0.374,0.000,235.200,1.600,0.000,0.000,0.0
9/9/2007,23:23:00,1.514,0.068,242.500,6.200,0.000,0.000,18.0
9/2/2008,19:06:00,2.128,0.242,236.240,9.000,0.000,0.000,0.0
15/6/2008,14:27:00,3.742,0.284,235.820,15.800,37.000,1.000,17.0
9/6/2008,05:57:00,0.328,0.202,240.030,1.600,0.000,1.000,0.0
2/2/2007,01:51:00,0.224,0.000,242.350,1.000,0.000,0.000,0.0
19/3/2008,14:30:00,0.384,0.116,243.140,1.600,0.000,0.000,0.0
9/6/2007,17:25:00,0.500,0.096,241.640,2.000,0.000,0.000,0.0
13/10/2009,11:13:00,2.052,0.000,240.300,9.400,0.000,0.000,19.0
13/7/2009,02:06:00,0.296,0.234,241.550,1.400,0.000,0.000,0.0
10/11/2007,04:54:00,0.226,0.000,243.170,1.000,0.000,0.000,0.0
2/2/2007,06:35:00,0.538,0.000,241.390,2.200,0.000,0.000,0.0
9/7/2007,02:25:00,0.234,0.116,241.900,1.000,0.000,0.000,0.0
4/6/2009,23:34:00,0.888,0.000,243.170,3.600,0.000,0.000,0.0
28/8/2008,09:32:00,0.194,0.172,243.290,1.000,0.000,0.000,1.0
1/7/2010,07:41:00,0.304,0.084,239.710,1.400,0.000,0.000,1.0
21/7/2010,01:49:00,0.254,0.124,243.540,1.200,0.000,0.000,1.0
24/9/2010,07:07:00,1.926,0.166,237.610,8.000,0.000,1.000,18.0
15/3/2009,07:49:00,1.018,0.114,242.270,5.000,0.000,1.000,0.0
1/10/2007,03:23:00,0.294,0.084,242.790,1.200,0.000,0.000,0.0
16/6/2007,15:37:00,3.296,0.206,237.490,14.000,0.000,39.000,0.0
18/6/2010,21:59:00,0.966,0.186,239.750,4.000,0.000,1.000,1.0
24/7/2008,01:08:00,1.476,0.196,237.880,6.200,0.000,0.000,18.0
19/6/2008,05:49:00,0.296,0.206,241.300,1.400,0.000,1.000,1.0
21/8/2009,20:22:00,0.412,0.310,242.670,2.200,0.000,1.000,1.0
22/8/2010,17:37:00,?,?,?,?,?,?,
6/5/2009,21:44:00,2.458,0.046,237.380,10.400,1.000,0.000,18.0
8/4/2009,17:42:00,0.512,0.170,244.570,2.800,0.000,2.000,0.0
21/6/2007,18:22:00,1.314,0.200,239.150,5.400,0.000,1.000,18.0
9/10/2009,01:05:00,0.394,0.250,242.130,1.800,0.000,1.000,1.0
18/4/2008,21:49:00,3.692,0.088,237.800,15.600,0.000,0.000,18.0
15/11/2010,10:06:00,1.278,0.0,234.18,5.4,0.0,1.0,17.0
8/10/2008,09:24:00,1.318,0.000,240.370,5.400,0.000,0.000,19.0
15/3/2007,22:13:00,1.820,0.054,240.170,7.400,0.000,0.000,17.0
24/1/2007,13:25:00,1.524,0.242,242.390,6.200,0.000,0.000,18.0
10/4/2009,03:59:00,0.258,0.000,242.060,1.000,0.000,0.000,1.0
15/11/2007,18:15:00,2.820,0.078,231.030,12.200,0.000,36.000,0.0
28/7/2009,21:46:00,0.752,0.228,241.280,3.200,0.000,0.000,1.0
11/7/2008,10:13:00,1.400,0.114,237.310,5.800,0.000,0.000,19.0
6/11/2007,11:11:00,3.532,0.116,234.920,15.000,0.000,36.000,17.0
6/11/2010,02:38:00,1.398,0.066,240.14,5.8,0.0,2.0,18.0
17/10/2009,11:15:00,2.358,0.172,234.420,10.400,0.000,1.000,17.0
22/1/2007,06:32:00,1.312,0.000,243.660,5.400,0.000,0.000,19.0
30/11/2007,11:21:00,1.566,0.046,242.260,6.400,0.000,1.000,18.0
19/4/2008,13:25:00,0.460,0.000,243.990,2.000,0.000,0.000,1.0
12/5/2008,02:33:00,0.256,0.132,242.590,1.200,0.000,0.000,1.0
25/2/2007,06:53:00,0.222,0.000,243.100,0.800,0.000,0.000,0.0
26/12/2009,14:52:00,1.914,0.302,241.630,8.000,0.000,1.000,19.0
29/8/2009,17:24:00,0.350,0.136,240.330,1.600,1.000,0.000,0.0
16/12/2008,22:07:00,1.552,0.066,240.240,6.400,0.000,0.000,0.0
15/8/2007,09:50:00,1.324,0.114,238.010,5.600,0.000,0.000,17.0
24/6/2008,20:54:00,1.284,0.074,241.840,5.200,0.000,0.000,18.0
16/3/2009,17:26:00,0.342,0.100,244.120,1.400,0.000,0.000,0.0
4/9/2008,22:59:00,0.390,0.218,241.270,1.800,0.000,0.000,1.0
5/4/2010,10:03:00,0.438,0.102,244.150,2.000,0.000,0.000,1.0
12/8/2009,05:39:00,0.256,0.158,241.710,1.200,0.000,0.000,1.0
15/12/2007,02:10:00,0.302,0.086,244.290,1.200,0.000,0.000,0.0
21/9/2008,05:23:00,0.324,0.234,241.190,1.600,0.000,0.000,1.0
25/6/2009,11:10:00,0.230,0.100,237.800,1.000,0.000,0.000,1.0
12/6/2008,02:45:00,0.264,0.116,240.290,1.200,0.000,1.000,0.0
11/11/2007,20:32:00,2.382,0.342,237.180,10.000,0.000,1.000,0.0
24/2/2007,19:22:00,0.204,0.000,233.440,0.800,0.000,0.000,0.0
16/3/2008,13:25:00,1.794,0.242,236.880,7.800,0.000,0.000,17.0
29/9/2009,03:20:00,0.128,0.000,242.920,0.400,0.000,0.000,1.0
19/5/2007,20:00:00,0.400,0.080,235.950,1.600,0.000,0.000,0.0
29/12/2007,23:38:00,0.574,0.102,243.920,2.400,0.000,0.000,0.0
30/5/2010,21:58:00,1.906,0.204,238.370,8.000,0.000,2.000,18.0
28/2/2008,07:20:00,0.214,0.000,241.090,0.800,0.000,0.000,0.0
31/8/2007,09:42:00,2.102,0.000,240.660,8.600,0.000,0.000,17.0
3/5/2009,12:47:00,0.432,0.248,242.460,2.000,0.000,1.000,1.0
11/8/2007,23:20:00,0.104,0.000,236.080,0.400,0.000,0.000,0.0
7/1/2008,01:54:00,0.412,0.182,240.920,1.800,0.000,0.000,0.0
24/8/2007,03:31:00,0.184,0.128,243.670,0.800,0.000,1.000,0.0
9/12/2009,07:35:00,3.384,0.270,236.840,14.400,0.000,0.000,18.0
13/3/2010,21:43:00,1.424,0.102,239.990,5.800,0.000,0.000,18.0
6/8/2008,12:00:00,0.138,0.102,239.600,0.600,0.000,0.000,1.0
5/1/2007,09:22:00,2.234,0.000,237.340,9.400,0.000,0.000,0.0
9/5/2009,10:54:00,0.336,0.000,243.130,1.600,0.000,0.000,1.0
13/7/2008,13:38:00,1.336,0.098,242.930,5.400,0.000,1.000,19.0
13/1/2010,19:24:00,?,?,?,?,?,?,
18/8/2008,08:55:00,0.082,0.000,240.990,0.200,0.000,0.000,1.0
6/7/2008,07:30:00,0.152,0.000,241.580,0.600,0.000,0.000,1.0
22/6/2010,12:16:00,0.178,0.000,243.130,0.800,0.000,0.000,1.0
8/2/2010,22:41:00,4.652,0.208,238.100,19.600,37.000,0.000,23.0
27/12/2007,00:55:00,0.244,0.000,243.070,1.000,0.000,0.000,0.0
29/6/2010,16:09:00,0.238,0.088,242.360,1.000,0.000,0.000,1.0
26/2/2007,04:20:00,0.292,0.092,240.880,1.200,0.000,0.000,0.0
13/7/2007,19:20:00,0.564,0.424,242.040,3.000,0.000,2.000,0.0
26/6/2009,15:01:00,0.992,0.322,237.410,4.400,0.000,0.000,12.0
17/1/2008,20:11:00,2.982,0.082,239.030,12.400,0.000,0.000,17.0
2/3/2009,08:02:00,1.498,0.070,241.410,6.200,0.000,0.000,18.0
20/6/2009,06:30:00,0.314,0.232,244.090,1.600,0.000,0.000,0.0
24/10/2010,03:52:00,2.296,0.058,244.770,9.400,0.000,1.000,19.0
1/6/2008,08:42:00,0.330,0.000,238.470,1.400,1.000,0.000,1.0
13/6/2010,05:12:00,0.176,0.000,244.200,0.800,0.000,0.000,1.0
8/2/2007,22:47:00,0.552,0.000,244.030,2.200,0.000,0.000,0.0
26/12/2008,21:56:00,0.614,0.076,244.020,2.600,0.000,0.000,0.0
7/4/2008,09:35:00,1.408,0.000,240.380,5.800,1.000,0.000,19.0
5/3/2009,18:05:00,0.522,0.112,238.280,2.400,0.000,0.000,0.0
3/11/2010,00:48:00,0.586,0.228,246.14,2.6,0.0,1.0,1.0
19/9/2007,01:54:00,0.184,0.096,241.920,0.800,0.000,1.000,0.0
16/12/2008,03:36:00,1.578,0.204,246.430,6.400,0.000,0.000,19.0
19/10/2008,21:15:00,1.626,0.056,239.370,6.800,0.000,0.000,1.0
28/9/2007,21:22:00,2.424,0.134,239.400,10.000,0.000,0.000,18.0
30/1/2008,22:49:00,0.506,0.092,242.260,2.200,0.000,0.000,0.0
5/9/2007,08:54:00,2.180,0.120,236.520,10.000,0.000,19.000,17.0
9/4/2007,09:05:00,0.404,0.250,242.480,2.000,0.000,2.000,0.0
16/1/2007,14:22:00,1.904,0.136,240.830,8.000,0.000,0.000,17.0
9/4/2007,12:45:00,0.318,0.114,239.510,1.400,0.000,0.000,0.0
4/12/2009,05:20:00,0.376,0.106,247.300,1.600,0.000,0.000,1.0
27/5/2007,10:18:00,0.492,0.060,233.090,2.400,0.000,1.000,0.0
1/4/2010,23:07:00,1.378,0.058,245.130,5.600,0.000,0.000,19.0
1/8/2008,05:55:00,0.156,0.000,239.370,0.600,0.000,0.000,0.0
8/11/2009,07:22:00,0.226,0.000,243.500,0.800,0.000,0.000,1.0
12/6/2007,22:10:00,1.000,0.180,238.590,4.400,0.000,0.000,0.0
30/7/2010,02:23:00,0.156,0.000,241.670,0.600,0.000,0.000,0.0
27/5/2010,21:41:00,1.396,0.116,238.280,5.800,0.000,1.000,0.0
24/4/2007,13:11:00,0.296,0.180,235.300,1.400,0.000,0.000,0.0
28/6/2008,20:44:00,0.522,0.110,241.280,2.400,0.000,0.000,0.0
19/4/2009,19:16:00,0.350,0.000,242.820,1.600,0.000,0.000,1.0
19/3/2009,03:35:00,0.224,0.000,247.190,1.000,0.000,0.000,0.0
8/2/2008,20:26:00,1.170,0.000,236.580,5.000,0.000,0.000,0.0
21/7/2007,11:38:00,1.176,0.054,231.700,5.000,0.000,0.000,17.0
5/7/2010,00:15:00,0.968,0.296,241.990,4.200,0.000,0.000,12.0
27/12/2006,15:15:00,0.292,0.158,244.720,1.400,0.000,2.000,0.0
4/5/2007,13:41:00,0.270,0.100,235.630,1.200,0.000,1.000,0.0
22/10/2009,23:10:00,1.306,0.488,243.840,5.800,0.000,1.000,9.0
23/11/2007,12:36:00,6.168,0.000,232.960,26.400,1.000,71.000,17.0
17/6/2009,08:40:00,1.202,0.000,238.930,5.000,0.000,0.000,18.0
24/6/2008,18:25:00,0.216,0.080,239.340,1.000,0.000,0.000,1.0
15/7/2007,23:50:00,1.424,0.312,239.020,6.000,0.000,1.000,18.0
3/4/2009,17:14:00,1.524,0.056,239.460,6.400,0.000,0.000,18.0
10/9/2009,05:53:00,0.210,0.104,240.790,1.000,0.000,2.000,0.0
11/7/2010,10:35:00,1.472,0.302,239.520,6.200,0.000,2.000,18.0
4/9/2007,07:04:00,2.900,0.236,236.180,12.200,0.000,1.000,0.0
15/8/2008,04:54:00,0.730,0.144,242.340,3.000,0.000,0.000,11.0
24/11/2010,14:03:00,1.698,0.212,243.83,7.0,2.0,0.0,18.0
24/4/2010,11:37:00,0.398,0.204,241.320,1.800,0.000,0.000,1.0
